,origin_name,destination_name,originregion_name,destinationregion_name,countryflow_2019
25959,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26765,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26769,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26775,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26776,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26777,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26780,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
26781,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
27837,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
28700,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
29034,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
29036,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
29278,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
29594,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
29879,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
29880,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
30496,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
30792,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
31326,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
31328,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
31365,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
32006,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
32009,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
32011,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
32246,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
32664,FÍSICA - LICENCIATURA,FÍSICA - BACHARELADO,CC,CC,1
10754,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10763,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10793,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10797,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10803,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10809,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10810,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10815,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10856,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10866,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10876,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10888,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10897,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10927,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10933,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10934,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10958,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10960,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10981,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10982,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10988,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
11005,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
24934,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
25958,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
26764,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
26766,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
28699,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
28703,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
29591,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
33423,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
33760,FÍSICA - LICENCIATURA,FÍSICA - LICENCIATURA,CC,CC,1
10828,FÍSICA - LICENCIATURA,GEOGRAFIA,CC,CC,1
10971,FÍSICA - LICENCIATURA,GEOGRAFIA,CC,CC,1
10957,FÍSICA - LICENCIATURA,GEOLOGIA,CC,CC,1
10877,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,CC,1
10966,FÍSICA - LICENCIATURA,MATEMÁTICA - BACHARELADO,CC,CC,1
10972,FÍSICA - LICENCIATURA,MATEMÁTICA - BACHARELADO,CC,CC,1
10990,FÍSICA - LICENCIATURA,MATEMÁTICA - BACHARELADO,CC,CC,1
11003,FÍSICA - LICENCIATURA,MATEMÁTICA - BACHARELADO,CC,CC,1
31158,FÍSICA - LICENCIATURA,MATEMÁTICA - BACHARELADO,CC,CC,1
10870,FÍSICA - LICENCIATURA,MATEMÁTICA - LICENCIATURA,CC,CC,1
10941,FÍSICA - LICENCIATURA,MATEMÁTICA - LICENCIATURA,CC,CC,1
10942,FÍSICA - LICENCIATURA,MATEMÁTICA - LICENCIATURA,CC,CC,1
11001,FÍSICA - LICENCIATURA,MATEMÁTICA - LICENCIATURA,CC,CC,1
30490,FÍSICA - LICENCIATURA,MATEMÁTICA - LICENCIATURA,CC,CC,1
10758,FÍSICA - LICENCIATURA,QUÍMICA - LICENCIATURA,CC,CC,1
27836,FÍSICA - LICENCIATURA,QUÍMICA - LICENCIATURA,CC,CC,1
31154,FÍSICA - LICENCIATURA,QUÍMICA - LICENCIATURA,CC,CC,1
10824,FÍSICA - LICENCIATURA,AGRONOMIA,CC,CCA,1
10846,FÍSICA - LICENCIATURA,AGRONOMIA,CC,CCA,1
25957,FÍSICA - LICENCIATURA,AGRONOMIA,CC,CCA,1
34761,FÍSICA - LICENCIATURA,AGRONOMIA,CC,CCA,1
34759,FÍSICA - LICENCIATURA,ENGENHARIA DE ALIMENTOS,CC,CCA,1
10777,FÍSICA - LICENCIATURA,ENGENHARIA DE PESCA,CC,CCA,1
10882,FÍSICA - LICENCIATURA,ENGENHARIA DE PESCA,CC,CCA,1
10890,FÍSICA - LICENCIATURA,ENGENHARIA DE PESCA,CC,CCA,1
10946,FÍSICA - LICENCIATURA,ENGENHARIA DE PESCA,CC,CCA,1
10751,FÍSICA - LICENCIATURA,BIBLIOTECONOMIA,CC,CH,1
10818,FÍSICA - LICENCIATURA,BIBLIOTECONOMIA,CC,CH,1
10827,FÍSICA - LICENCIATURA,BIBLIOTECONOMIA,CC,CH,1
10901,FÍSICA - LICENCIATURA,CIÊNCIAS SOCIAIS (NOTURNO),CC,CH,1
31156,FÍSICA - LICENCIATURA,CIÊNCIAS SOCIAIS (NOTURNO),CC,CH,1
10833,FÍSICA - LICENCIATURA,HISTÓRIA,CC,CH,1
10896,FÍSICA - LICENCIATURA,HISTÓRIA,CC,CH,1
10985,FÍSICA - LICENCIATURA,HISTÓRIA,CC,CH,1
24759,FÍSICA - LICENCIATURA,HISTÓRIA,CC,CH,1
33788,FÍSICA - LICENCIATURA,HISTÓRIA,CC,CH,1
10791,FÍSICA - LICENCIATURA,LETRAS,CC,CH,1
10918,FÍSICA - LICENCIATURA,LETRAS,CC,CH,1
26768,FÍSICA - LICENCIATURA,LETRAS,CC,CH,1
29592,FÍSICA - LICENCIATURA,LETRAS,CC,CH,1
29593,FÍSICA - LICENCIATURA,LETRAS,CC,CH,1
10898,FÍSICA - LICENCIATURA,LETRAS - INGLÊS,CC,CH,1
26574,FÍSICA - LICENCIATURA,ARQUITETURA E URBANISMO,CC,CT,1
10804,FÍSICA - LICENCIATURA,ENGENHARIA CIVIL,CC,CT,1
10963,FÍSICA - LICENCIATURA,ENGENHARIA CIVIL,CC,CT,1
10975,FÍSICA - LICENCIATURA,ENGENHARIA CIVIL,CC,CT,1
10976,FÍSICA - LICENCIATURA,ENGENHARIA CIVIL,CC,CT,1
10977,FÍSICA - LICENCIATURA,ENGENHARIA CIVIL,CC,CT,1
33627,FÍSICA - LICENCIATURA,ENGENHARIA CIVIL,CC,CT,1
24757,FÍSICA - LICENCIATURA,ENGENHARIA DE COMPUTAÇÃO,CC,CT,1
28698,FÍSICA - LICENCIATURA,ENGENHARIA DE COMPUTAÇÃO,CC,CT,1
30494,FÍSICA - LICENCIATURA,ENGENHARIA DE COMPUTAÇÃO,CC,CT,1
10962,FÍSICA - LICENCIATURA,ENGENHARIA DE ENERGIAS E MEIO AMBIENTE,CC,CT,1
26772,FÍSICA - LICENCIATURA,ENGENHARIA DE ENERGIAS E MEIO AMBIENTE,CC,CT,1
29279,FÍSICA - LICENCIATURA,ENGENHARIA DE ENERGIAS E MEIO AMBIENTE,CC,CT,1
10762,FÍSICA - LICENCIATURA,ENGENHARIA DE PRODUÇÃO MECÂNICA,CC,CT,1
10781,FÍSICA - LICENCIATURA,ENGENHARIA DE PRODUÇÃO MECÂNICA,CC,CT,1
10801,FÍSICA - LICENCIATURA,ENGENHARIA DE PRODUÇÃO MECÂNICA,CC,CT,1
10930,FÍSICA - LICENCIATURA,ENGENHARIA DE PRODUÇÃO MECÂNICA,CC,CT,1
10947,FÍSICA - LICENCIATURA,ENGENHARIA DE PRODUÇÃO MECÂNICA,CC,CT,1
10794,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (DIURNO),CC,CT,1
10885,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (DIURNO),CC,CT,1
10921,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (DIURNO),CC,CT,1
10821,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10869,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10894,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10924,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10925,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10937,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10948,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10951,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10991,FÍSICA - LICENCIATURA,ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),CC,CT,1
10761,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10773,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10800,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10805,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10822,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10871,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10892,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10920,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10936,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10995,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
24918,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
24927,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
24931,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
28697,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
29035,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
30493,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
30495,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
30793,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
32007,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
32008,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
32013,FÍSICA - LICENCIATURA,ENGENHARIA ELÉTRICA,CC,CT,1
10792,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
10823,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
10863,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
10903,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
10926,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
10964,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
24921,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
26770,FÍSICA - LICENCIATURA,ENGENHARIA MECÂNICA,CC,CT,1
10769,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10774,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10817,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10861,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10913,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10974,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10978,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
28702,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
30491,FÍSICA - LICENCIATURA,ENGENHARIA METALÚRGICA,CC,CT,1
10994,FÍSICA - LICENCIATURA,ENGENHARIA QUÍMICA,CC,CT,1
10998,FÍSICA - LICENCIATURA,ENGENHARIA QUÍMICA,CC,CT,1
10753,FÍSICA - LICENCIATURA,DIREITO (NOTURNO),CC,FACDIR,1
10757,FÍSICA - LICENCIATURA,DIREITO (NOTURNO),CC,FACDIR,1
10802,FÍSICA - LICENCIATURA,DIREITO (NOTURNO),CC,FACDIR,1
10842,FÍSICA - LICENCIATURA,DIREITO (NOTURNO),CC,FACDIR,1
10905,FÍSICA - LICENCIATURA,DIREITO (NOTURNO),CC,FACDIR,1
10968,FÍSICA - LICENCIATURA,DIREITO (NOTURNO),CC,FACDIR,1
11002,FÍSICA - LICENCIATURA,PEDAGOGIA (NOTURNO),CC,FACED,1
26779,FÍSICA - LICENCIATURA,PEDAGOGIA (NOTURNO),CC,FACED,1
28701,FÍSICA - LICENCIATURA,PEDAGOGIA (NOTURNO),CC,FACED,1
24928,FÍSICA - LICENCIATURA,MEDICINA,CC,FACMED,1
10812,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO (NOTURNO),CC,FEAAC,1
10911,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO (NOTURNO),CC,FEAAC,1
10956,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO (NOTURNO),CC,FEAAC,1
10973,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO (NOTURNO),CC,FEAAC,1
31364,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO (NOTURNO),CC,FEAAC,1
10747,FÍSICA - LICENCIATURA,CIÊNCIAS ATUARIAIS,CC,FEAAC,1
10887,FÍSICA - LICENCIATURA,CIÊNCIAS ATUARIAIS,CC,FEAAC,1
10935,FÍSICA - LICENCIATURA,CIÊNCIAS ATUARIAIS,CC,FEAAC,1
10980,FÍSICA - LICENCIATURA,CIÊNCIAS ATUARIAIS,CC,FEAAC,1
31159,FÍSICA - LICENCIATURA,CIÊNCIAS ATUARIAIS,CC,FEAAC,1
32695,FÍSICA - LICENCIATURA,CIÊNCIAS ATUARIAIS,CC,FEAAC,1
10806,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (DIURNO),CC,FEAAC,1
10841,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (DIURNO),CC,FEAAC,1
10912,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (DIURNO),CC,FEAAC,1
10944,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (DIURNO),CC,FEAAC,1
24919,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (DIURNO),CC,FEAAC,1
26778,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (DIURNO),CC,FEAAC,1
10782,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (NOTURNO),CC,FEAAC,1
10873,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (NOTURNO),CC,FEAAC,1
10899,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (NOTURNO),CC,FEAAC,1
10908,FÍSICA - LICENCIATURA,CIÊNCIAS CONTÁBEIS (NOTURNO),CC,FEAAC,1
10984,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (DIURNO),CC,FEAAC,1
24935,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (DIURNO),CC,FEAAC,1
10845,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
10851,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
10853,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
10881,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
10895,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
10952,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
32831,FÍSICA - LICENCIATURA,CIÊNCIAS ECONÔMICAS (NOTURNO),CC,FEAAC,1
10776,FÍSICA - LICENCIATURA,FINANÇAS,CC,FEAAC,1
24920,FÍSICA - LICENCIATURA,FINANÇAS,CC,FEAAC,1
10983,FÍSICA - LICENCIATURA,SECRETARIADO EXECUTIVO,CC,FEAAC,1
10945,FÍSICA - LICENCIATURA,TECNOLOGIA EM GESTÃO DA QUALIDADE,CC,FEAAC,1
32012,FÍSICA - LICENCIATURA,ENFERMAGEM,CC,FFOE,1
10916,FÍSICA - LICENCIATURA,FARMÁCIA,CC,FFOE,1
33651,FÍSICA - LICENCIATURA,FARMÁCIA,CC,FFOE,1
10969,FÍSICA - LICENCIATURA,ODONTOLOGIA,CC,FFOE,1
10760,FÍSICA - LICENCIATURA,FILOSOFIA,CC,ICA,1
10867,FÍSICA - LICENCIATURA,FILOSOFIA,CC,ICA,1
10919,FÍSICA - LICENCIATURA,FILOSOFIA,CC,ICA,1
11000,FÍSICA - LICENCIATURA,FILOSOFIA,CC,ICA,1
26767,FÍSICA - LICENCIATURA,FILOSOFIA,CC,ICA,1
31327,FÍSICA - LICENCIATURA,FILOSOFIA,CC,ICA,1
10844,FÍSICA - LICENCIATURA,MÚSICA,CC,ICA,1
24926,FÍSICA - LICENCIATURA,MÚSICA,CC,ICA,1
26773,FÍSICA - LICENCIATURA,MÚSICA,CC,ICA,1
26771,FÍSICA - LICENCIATURA,EDUCACAO FÍSICA - BACHARELADO (DIURNO),CC,IEFES,1
32558,FÍSICA - LICENCIATURA,EDUCACAO FÍSICA - BACHARELADO (DIURNO),CC,IEFES,1
10900,FÍSICA - LICENCIATURA,EDUCACAO FÍSICA - LICENCIATURA (DIURNO),CC,IEFES,1
25956,FÍSICA - LICENCIATURA,EDUCACAO FÍSICA - LICENCIATURA (DIURNO),CC,IEFES,1
30492,FÍSICA - LICENCIATURA,EDUCACAO FÍSICA - LICENCIATURA (DIURNO),CC,IEFES,1
10864,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO,CC,IUVI,1
10868,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO,CC,IUVI,1
10880,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO,CC,IUVI,1
10906,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO,CC,IUVI,1
10907,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO,CC,IUVI,1
10922,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO,CC,IUVI,1
10840,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO PÚBLICA,CC,IUVI,1
10909,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO PÚBLICA,CC,IUVI,1
10923,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO PÚBLICA,CC,IUVI,1
10928,FÍSICA - LICENCIATURA,ADMINISTRAÇÃO PÚBLICA,CC,IUVI,1
10744,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10788,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10829,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10830,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10953,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10961,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10989,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
29032,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
29590,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
30497,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
31157,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
32010,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
32014,FÍSICA - LICENCIATURA,FÍSICA,CC,IUVI,1
10772,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
10902,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
10910,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
10915,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
10931,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
10932,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
24936,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
29033,FÍSICA - LICENCIATURA,MATEMÁTICA,CC,IUVI,1
10768,FÍSICA - LICENCIATURA,QUÍMICA,CC,IUVI,1
10798,FÍSICA - LICENCIATURA,SISTEMAS E MÍDIAS DIGITAIS (DIURNO),CC,IUVI,1
24925,FÍSICA - LICENCIATURA,SISTEMAS E MÍDIAS DIGITAIS (DIURNO),CC,IUVI,1
10767,FÍSICA - LICENCIATURA,SISTEMAS E MÍDIAS DIGITAIS (NOTURNO),CC,IUVI,1
33437,FÍSICA - LICENCIATURA,SISTEMAS E MÍDIAS DIGITAIS (NOTURNO),CC,IUVI,1
11006,FÍSICA - LICENCIATURA,OCEANOGRAFIA,CC,LABOMAR,1
11735,GEOGRAFIA,BIOTECNOLOGIA,CC,CC,1
26816,GEOGRAFIA,BIOTECNOLOGIA,CC,CC,1
11825,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
11875,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
12253,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
12354,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
24948,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
24954,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
26801,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
26815,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
27959,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
30520,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
32019,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
32021,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
33109,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
34863,GEOGRAFIA,CIÊNCIAS BIOLÓGICAS,CC,CC,1
12891,GEOGRAFIA,COMPUTAÇÃO,CC,CC,1
11994,GEOGRAFIA,ESTATÍSTICA,CC,CC,1
12007,GEOGRAFIA,ESTATÍSTICA,CC,CC,1
12372,GEOGRAFIA,ESTATÍSTICA,CC,CC,1
29283,GEOGRAFIA,ESTATÍSTICA,CC,CC,1
12096,GEOGRAFIA,FÍSICA,CC,CC,1
12541,GEOGRAFIA,FÍSICA,CC,CC,1
26203,GEOGRAFIA,FÍSICA - BACHARELADO,CC,CC,1
11837,GEOGRAFIA,FÍSICA - LICENCIATURA,CC,CC,1
11726,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11727,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11729,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11732,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11733,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11734,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11736,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11738,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11739,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11740,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11741,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11744,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11746,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11747,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11748,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11751,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11752,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11753,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11756,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11757,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11758,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11761,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11762,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11763,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11764,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11765,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11766,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11767,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11768,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11769,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11771,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11772,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11773,GEOGRAFIA,GEOGRAFIA,CC,CC,1
11774,GEOGRAFIA,GEOGRAFIA,CC,CC,1
